job_title,education,experience,salary
Backend Developer,Bachelor,6.0,153294.72
Data Scientist,Master,4.0,166014.97
AI Researcher,Bachelor,4.8,199888.27
DevOps Engineer,PhD,2.4,144293.72
Software Engineer,Bachelor,6.2,178460.57
Backend Developer,High School,7.6,177014.03
Data Engineer,PhD,6.1,183088.38
AI Researcher,Master,3.4,183376.8
DevOps Engineer,PhD,5.1,171569.61
Backend Developer,Bachelor,4.8,146302.19
Cloud Architect,Bachelor,4.7,202390.53
AI Researcher,Bachelor,3.3,177185.28
Backend Developer,Master,5.3,144796.08
AI Researcher,Bachelor,1.9,156691.91
Data Scientist,Bachelor,5.2,188622.63
Data Scientist,Bachelor,6.5,196305.88
DevOps Engineer,Bachelor,7.9,185028.96
DevOps Engineer,Bachelor,8.0,189795.37
Software Engineer,Bachelor,3.4,135979.58
Data Scientist,Bachelor,5.9,187357.3
Cloud Architect,PhD,7.3,247524.18
DevOps Engineer,Master,5.4,167880.16
Software Engineer,Bachelor,3.5,145320.21
Cloud Architect,Master,4.9,208476.93
Data Engineer,Bachelor,7.0,190231.03
Data Scientist,PhD,5.4,196641.3
Backend Developer,High School,9.1,191827.05
Backend Developer,Bachelor,0.8,108351.88
AI Researcher,PhD,5.8,224911.12
DevOps Engineer,Bachelor,2.1,123842.08
Backend Developer,Master,5.0,144086.95
Software Engineer,Bachelor,4.4,158966.26
ML Engineer,Master,5.0,194886.43
ML Engineer,Bachelor,4.6,186628.02
Backend Developer,Bachelor,5.1,149581.94
Data Scientist,Master,5.0,176205.68
Software Engineer,Bachelor,8.4,208575.05
DevOps Engineer,Master,4.9,152678.51
ML Engineer,Master,3.5,178674.23
AI Researcher,Master,8.4,246812.45
DevOps Engineer,PhD,6.0,179535.71
Cloud Architect,Bachelor,5.5,218035.32
DevOps Engineer,Bachelor,4.4,159855.05
AI Researcher,Bachelor,2.0,172861.23
Software Engineer,Bachelor,6.1,176876.06
Data Engineer,Bachelor,3.2,150294.4
Cloud Architect,Bachelor,8.7,262826.0
DevOps Engineer,Bachelor,6.7,189388.2
Software Engineer,Master,2.8,134449.06
ML Engineer,Master,8.1,233931.69
Backend Developer,Bachelor,3.3,135296.6
Data Engineer,Bachelor,4.2,160408.7
AI Researcher,Master,5.3,213837.49
ML Engineer,Bachelor,7.1,214277.72
Data Scientist,Master,2.3,144737.18
DevOps Engineer,High School,4.1,152341.83
AI Researcher,Master,3.5,187252.26
Software Engineer,Bachelor,7.4,178381.0
DevOps Engineer,Master,6.1,176985.1
Data Scientist,PhD,6.9,214565.24
AI Researcher,Bachelor,6.5,220722.45
DevOps Engineer,Master,4.4,146032.4
Data Scientist,Bachelor,4.1,162000.83
DevOps Engineer,Master,5.8,167798.97
DevOps Engineer,PhD,6.1,183526.56
DevOps Engineer,PhD,2.9,151694.41
DevOps Engineer,PhD,4.9,177520.32
Cloud Architect,Master,4.4,200456.5
Backend Developer,PhD,2.9,138571.32
Cloud Architect,High School,3.4,190835.75
DevOps Engineer,PhD,5.3,164701.13
Cloud Architect,Master,3.4,199738.94
DevOps Engineer,Bachelor,6.3,171419.79
AI Researcher,PhD,5.0,214657.29
Software Engineer,Bachelor,2.7,136549.1
Data Engineer,Master,3.9,163994.93
Data Scientist,Master,5.7,186385.29
Data Engineer,Bachelor,0.3,118246.96
Cloud Architect,High School,7.0,240146.19
Software Engineer,Bachelor,3.0,136552.98
AI Researcher,Master,4.2,192476.37
Data Engineer,Master,4.6,172695.87
Backend Developer,High School,3.4,126310.37
Data Scientist,PhD,4.6,192744.68
Cloud Architect,Bachelor,0.8,152668.04
Backend Developer,Master,4.7,147006.73
ML Engineer,Master,2.8,172262.48
Cloud Architect,Bachelor,5.3,212206.95
DevOps Engineer,Bachelor,4.8,153250.86
AI Researcher,Master,7.0,224493.18
Data Scientist,High School,3.4,163290.43
DevOps Engineer,Bachelor,5.2,163526.64
Data Engineer,High School,0.9,128128.77
Data Engineer,Master,3.5,150825.55
Data Engineer,High School,4.5,169010.51
DevOps Engineer,Bachelor,1.2,120169.06
Backend Developer,Bachelor,6.3,176241.18
Cloud Architect,Bachelor,5.6,221251.3
Data Scientist,Bachelor,4.1,160754.56
AI Researcher,Bachelor,4.6,194207.34
Backend Developer,Master,8.5,172747.78
Software Engineer,Master,7.2,190892.94
Backend Developer,Master,7.2,165491.27
Data Engineer,Master,8.0,206669.35
AI Researcher,Master,8.3,244919.07
ML Engineer,PhD,0.0,138696.21
Data Engineer,Bachelor,5.5,186898.62
Software Engineer,High School,5.8,170757.42
DevOps Engineer,High School,2.3,130317.69
Backend Developer,Master,3.7,130572.43
ML Engineer,Bachelor,3.9,185638.71
Data Scientist,Master,6.6,198232.69
DevOps Engineer,PhD,7.5,190011.95
Data Engineer,Bachelor,5.6,181306.72
AI Researcher,Master,5.6,199707.63
Cloud Architect,Bachelor,5.0,210434.39
Cloud Architect,Master,2.9,174993.55
Data Engineer,Master,6.5,190418.79
Backend Developer,Bachelor,2.4,130630.12
AI Researcher,PhD,8.4,260539.9
Backend Developer,High School,5.5,152754.95
Software Engineer,Bachelor,6.5,180912.36
Cloud Architect,PhD,4.5,208357.51
Data Engineer,Bachelor,4.0,160387.34
Backend Developer,Bachelor,6.4,169984.82
Data Scientist,PhD,6.6,211985.87
Software Engineer,PhD,8.9,224049.17
AI Researcher,Bachelor,5.9,210766.85
Cloud Architect,PhD,5.5,231684.16
Backend Developer,PhD,4.4,151741.79
Cloud Architect,Bachelor,5.2,218156.81
AI Researcher,Master,5.2,197152.87
Cloud Architect,Master,6.2,219426.51
Cloud Architect,Bachelor,3.8,192832.05
DevOps Engineer,Master,3.3,138706.76
Data Scientist,Master,4.4,171860.4
Data Engineer,Master,3.1,147220.31
DevOps Engineer,Master,4.6,155532.45
Cloud Architect,Master,6.3,232250.64
Software Engineer,Bachelor,5.8,170923.96
Cloud Architect,PhD,3.9,208483.15
DevOps Engineer,High School,1.6,123841.14
Cloud Architect,PhD,2.5,198905.94
Backend Developer,Bachelor,3.1,126179.77
Cloud Architect,Bachelor,6.5,228336.2
Software Engineer,High School,10.0,223089.45
DevOps Engineer,Master,6.9,178497.05
ML Engineer,Master,4.4,188307.92
ML Engineer,Bachelor,5.5,204000.05
Data Scientist,Master,4.7,172099.08
Backend Developer,PhD,2.8,120408.33
Data Scientist,PhD,4.0,169566.84
Data Engineer,Master,0.0,119783.48
ML Engineer,Bachelor,5.8,199245.65
Cloud Architect,Bachelor,6.7,233189.37
Data Scientist,PhD,4.7,184129.54
Cloud Architect,Bachelor,6.1,221849.81
Data Scientist,Master,9.1,238325.2
Data Engineer,Master,3.1,143731.64
Cloud Architect,Master,3.7,189707.74
Data Scientist,Master,7.6,207514.71
AI Researcher,High School,5.0,212931.77
ML Engineer,Master,2.2,157664.35
AI Researcher,High School,3.8,184461.85
ML Engineer,High School,5.5,201220.05
Data Scientist,Bachelor,3.6,171217.15
Cloud Architect,Bachelor,6.1,221565.65
ML Engineer,Bachelor,5.4,205391.81
Backend Developer,Bachelor,5.7,157094.44
Data Engineer,Master,4.9,169686.86
Cloud Architect,Master,3.9,194042.7
AI Researcher,PhD,3.4,191068.69
Data Engineer,PhD,6.1,196559.83
AI Researcher,Bachelor,10.1,269639.08
Backend Developer,Bachelor,2.9,138101.25
Data Engineer,Master,6.3,186298.32
Data Scientist,Master,5.1,181644.12
Cloud Architect,PhD,4.2,208506.54
Data Engineer,Bachelor,6.3,197149.97
Cloud Architect,Master,4.4,203577.44
DevOps Engineer,Bachelor,3.2,142780.81
Software Engineer,Master,3.8,158477.74
ML Engineer,Bachelor,6.5,217024.91
AI Researcher,Bachelor,8.2,241387.44
Cloud Architect,Master,3.6,187549.85
AI Researcher,Master,7.6,244657.03
AI Researcher,Master,6.9,225161.74
Data Engineer,Master,9.1,220692.54
Backend Developer,Master,6.6,169033.1
AI Researcher,Bachelor,2.4,167695.88
AI Researcher,Master,6.7,221770.56
Software Engineer,Master,1.4,115020.0
DevOps Engineer,Bachelor,6.3,157332.0
Data Scientist,High School,8.1,221523.85
Data Scientist,Master,5.7,191494.64
DevOps Engineer,Master,4.3,148065.45
ML Engineer,Bachelor,6.0,203002.25
Data Engineer,Master,4.7,164587.37
Data Engineer,Bachelor,4.7,165402.24
DevOps Engineer,Bachelor,3.3,134897.41
Data Engineer,Bachelor,8.0,210771.89
Data Engineer,Bachelor,7.3,204973.36
Data Scientist,Bachelor,6.2,197963.81
Cloud Architect,Master,4.4,194865.34
Backend Developer,Master,7.1,170264.98
Data Scientist,Master,5.2,171749.8
Data Scientist,Bachelor,7.5,203464.83
Software Engineer,Bachelor,5.4,176830.36
Data Engineer,High School,5.5,178467.38
Software Engineer,Bachelor,0.7,112708.23
AI Researcher,PhD,4.1,209961.49
Cloud Architect,Bachelor,8.7,253047.74
Cloud Architect,Master,1.9,161475.93
AI Researcher,PhD,4.2,206765.97
Data Scientist,Bachelor,5.4,186265.87
Backend Developer,PhD,11.0,224980.55
ML Engineer,Master,3.8,185115.88
ML Engineer,Master,1.5,147025.78
Data Scientist,Master,7.2,209255.87
Backend Developer,High School,7.2,176968.52
Data Scientist,Bachelor,9.3,235931.49
ML Engineer,PhD,5.0,207742.53
AI Researcher,PhD,5.5,223153.05
Cloud Architect,Bachelor,0.0,140219.89
DevOps Engineer,Bachelor,4.3,148980.37
Data Engineer,Bachelor,4.1,163089.5
Data Scientist,PhD,5.6,200848.71
Data Engineer,Bachelor,7.4,202789.25
Cloud Architect,Master,5.8,229199.06
Cloud Architect,Bachelor,1.5,164281.1
Cloud Architect,PhD,2.1,181266.77
Cloud Architect,Master,4.7,205843.84
Backend Developer,Master,3.4,118264.32
Cloud Architect,Master,9.7,280485.21
Software Engineer,Bachelor,10.0,218188.23
Data Scientist,Bachelor,7.0,207909.74
Data Scientist,PhD,3.7,174074.84
AI Researcher,Master,2.2,159291.44
DevOps Engineer,Bachelor,5.9,161973.95
Backend Developer,Master,9.2,190481.93
Data Scientist,Master,8.5,225743.05
ML Engineer,PhD,4.8,199028.78
Cloud Architect,High School,3.8,194442.95
Data Engineer,Bachelor,5.3,179246.91
Software Engineer,High School,5.1,173028.93
DevOps Engineer,Bachelor,4.9,157747.01
Data Engineer,High School,2.5,132990.84
ML Engineer,Bachelor,4.9,191287.83
Data Scientist,Master,7.1,209210.4
DevOps Engineer,PhD,2.4,137303.52
Data Scientist,Master,4.5,170276.57
Backend Developer,Bachelor,4.8,144874.9
AI Researcher,Bachelor,3.1,170019.13
Software Engineer,Bachelor,2.0,125461.71
ML Engineer,PhD,7.0,236936.66
ML Engineer,PhD,8.0,242416.28
AI Researcher,Bachelor,2.8,172385.68
DevOps Engineer,Bachelor,5.0,154143.95
Backend Developer,Bachelor,4.9,154338.16
Cloud Architect,Master,6.5,229114.79
DevOps Engineer,Bachelor,4.3,156637.32
Data Engineer,High School,2.8,139963.45
Backend Developer,PhD,5.0,158627.87
Data Scientist,Bachelor,9.1,230446.2
Data Engineer,Bachelor,5.3,173371.6
AI Researcher,High School,3.9,187477.43
Software Engineer,Master,5.8,173367.22
Backend Developer,High School,6.7,153589.48
Backend Developer,Master,9.8,190024.2
Backend Developer,Master,6.5,164453.42
Data Engineer,High School,8.1,204044.6
DevOps Engineer,Bachelor,5.3,163596.82
DevOps Engineer,PhD,4.2,159298.26
Data Scientist,Bachelor,7.6,212868.39
Data Scientist,PhD,3.6,176057.98
Backend Developer,High School,4.6,149204.92
Data Engineer,Bachelor,7.1,199852.26
AI Researcher,PhD,7.4,261402.78
Data Engineer,PhD,5.2,194416.26
ML Engineer,Bachelor,4.6,186266.44
Backend Developer,High School,3.9,135703.4
ML Engineer,PhD,3.7,182492.95
Cloud Architect,PhD,8.5,274631.2
Data Scientist,Bachelor,3.5,167071.91
Cloud Architect,Bachelor,4.0,194003.39
Backend Developer,Bachelor,3.1,136772.59
Cloud Architect,Bachelor,1.7,170759.75
Software Engineer,PhD,3.4,154019.59
Software Engineer,PhD,6.8,198632.26
ML Engineer,PhD,9.6,273675.04
Data Scientist,Master,3.5,156783.77
ML Engineer,Bachelor,3.0,162762.75
Data Engineer,Bachelor,7.8,206593.52
Data Engineer,High School,4.4,168126.25
DevOps Engineer,PhD,3.7,154261.69
Backend Developer,Bachelor,3.4,133480.44
Software Engineer,Bachelor,5.6,173844.39
AI Researcher,Master,3.9,198744.02
ML Engineer,Master,6.2,209232.68
DevOps Engineer,Bachelor,5.4,166647.86
Software Engineer,High School,7.5,191091.25
Software Engineer,High School,2.8,147914.49
AI Researcher,Master,1.3,147715.81
Software Engineer,Master,7.1,195129.97
ML Engineer,Bachelor,6.4,207425.63
Data Engineer,Bachelor,4.7,172074.95
Data Engineer,Bachelor,1.6,125007.79
Backend Developer,Master,3.1,128885.91
ML Engineer,Bachelor,7.8,234522.7
ML Engineer,Bachelor,3.7,178438.25
ML Engineer,Bachelor,3.5,164104.35
Cloud Architect,Bachelor,5.4,212513.05
ML Engineer,Bachelor,3.0,164700.61
DevOps Engineer,High School,8.4,191660.7
Software Engineer,High School,5.9,162099.75
AI Researcher,Master,2.9,169667.82
Backend Developer,PhD,5.9,165585.53
Data Engineer,Bachelor,2.3,133630.66
Backend Developer,PhD,2.5,129862.49
Backend Developer,Bachelor,7.6,172094.87
Data Scientist,Bachelor,8.2,225374.18
Software Engineer,High School,3.8,148291.42
AI Researcher,Master,1.7,160757.05
ML Engineer,Bachelor,7.6,231819.89
Backend Developer,PhD,2.8,133586.93
DevOps Engineer,Master,4.6,149916.44
Software Engineer,PhD,10.0,236487.17
Backend Developer,PhD,8.9,205013.62
Data Scientist,PhD,4.7,184900.0
ML Engineer,Bachelor,6.7,215422.87
DevOps Engineer,High School,3.1,143336.25
Data Scientist,Bachelor,5.0,172871.54
Backend Developer,PhD,8.6,199015.81
DevOps Engineer,Master,7.2,176311.76
Software Engineer,Master,0.5,122005.2
Data Scientist,PhD,3.4,166718.71
Data Engineer,High School,4.5,170993.92
Data Scientist,High School,3.2,153655.48
ML Engineer,Bachelor,2.5,174585.07
Data Engineer,Master,4.8,171420.75
Backend Developer,High School,3.8,139467.82
DevOps Engineer,Master,7.7,186282.43
DevOps Engineer,Bachelor,6.7,184079.79
Backend Developer,Bachelor,5.1,153536.76
Data Scientist,Bachelor,7.4,208702.32
DevOps Engineer,Bachelor,6.2,173467.26
DevOps Engineer,Bachelor,5.3,162942.04
Backend Developer,High School,6.0,156476.35
Cloud Architect,Bachelor,5.4,209838.66
Backend Developer,Bachelor,6.6,166421.66
Software Engineer,Master,6.7,173346.03
Data Scientist,Master,2.4,138482.91
Data Scientist,PhD,5.0,194207.74
Data Scientist,PhD,6.3,206651.02
DevOps Engineer,PhD,5.7,166581.97
Data Scientist,Master,2.8,160720.37
DevOps Engineer,Bachelor,2.7,133663.8
ML Engineer,Master,5.1,190603.39
Cloud Architect,Bachelor,6.7,235668.98
ML Engineer,Master,4.4,190128.65
Cloud Architect,High School,4.5,209483.99
DevOps Engineer,Bachelor,5.4,162932.72
Backend Developer,PhD,4.5,150064.88
AI Researcher,PhD,4.0,195052.59
Data Scientist,Bachelor,4.1,168147.53
Backend Developer,Bachelor,5.9,155426.53
Data Scientist,Bachelor,3.8,163432.04
DevOps Engineer,PhD,8.1,203299.4
Data Engineer,Bachelor,3.8,151681.96
ML Engineer,PhD,4.3,196190.06
AI Researcher,Bachelor,2.8,174441.99
AI Researcher,Bachelor,5.6,211791.48
ML Engineer,High School,7.9,233598.36
Backend Developer,Bachelor,6.3,163793.69
Data Engineer,Master,5.4,166064.94
Backend Developer,Bachelor,5.4,152318.04
Cloud Architect,Bachelor,2.7,175332.57
DevOps Engineer,Master,2.1,124891.69
Data Engineer,Master,1.6,132393.11
ML Engineer,PhD,3.6,198921.54
Software Engineer,Bachelor,3.9,158491.9
AI Researcher,Master,7.3,231111.86
Backend Developer,Bachelor,5.2,147556.74
Data Engineer,Master,7.4,201956.44
ML Engineer,Master,6.5,215318.81
ML Engineer,Master,6.0,211162.6
Backend Developer,Bachelor,6.1,162906.27
Cloud Architect,Bachelor,5.6,218802.41
Data Scientist,High School,5.2,173353.66
Data Scientist,PhD,6.9,209156.03
ML Engineer,Master,4.6,202757.32
Data Scientist,PhD,5.5,206235.67
Cloud Architect,Master,3.1,187549.65
ML Engineer,PhD,6.0,229400.16
Data Engineer,Master,4.6,162814.81
AI Researcher,Bachelor,4.1,192259.75
Data Engineer,Master,5.1,174800.68
Data Scientist,Bachelor,6.4,200892.14
Data Scientist,Bachelor,6.6,200073.46
AI Researcher,Bachelor,4.3,197148.28
Backend Developer,Bachelor,4.8,152829.91
Cloud Architect,PhD,6.0,225578.33
ML Engineer,Master,2.8,164667.64
Backend Developer,Master,4.1,146877.84
AI Researcher,PhD,6.9,247917.73
Data Engineer,Bachelor,4.1,161264.34
Backend Developer,Master,4.1,136672.2
AI Researcher,Master,3.6,179484.74
AI Researcher,High School,4.8,205173.65
Software Engineer,Bachelor,5.1,165642.13
Backend Developer,Bachelor,8.9,183846.06
Data Engineer,Bachelor,6.9,204004.55
Backend Developer,Bachelor,6.6,165054.73
Data Scientist,PhD,5.8,192447.53
Cloud Architect,PhD,5.7,232378.98
Cloud Architect,Master,5.5,225146.06
Backend Developer,Master,7.0,171278.64
ML Engineer,PhD,2.3,180543.25
Backend Developer,Bachelor,3.0,134718.16
Software Engineer,Master,5.2,165648.33
Backend Developer,High School,9.8,199228.98
Backend Developer,Bachelor,7.4,178196.51
DevOps Engineer,Bachelor,9.2,210913.09
ML Engineer,PhD,4.5,198528.32
Backend Developer,PhD,7.0,180443.68
DevOps Engineer,Bachelor,1.3,120555.13
Data Engineer,Bachelor,7.2,199398.76
Cloud Architect,High School,1.2,160166.13
Data Engineer,Master,5.9,175214.64
DevOps Engineer,Master,4.8,155254.02
Cloud Architect,Bachelor,2.8,184046.0
Data Scientist,Master,6.4,195607.54
DevOps Engineer,High School,4.9,162661.92
DevOps Engineer,Bachelor,5.9,164758.71
Data Engineer,PhD,4.2,174498.13
DevOps Engineer,PhD,4.1,149027.0
ML Engineer,High School,7.9,231860.06
AI Researcher,Master,3.2,182889.59
Backend Developer,Bachelor,4.5,150351.6
DevOps Engineer,Bachelor,6.1,169779.51
Data Engineer,PhD,7.1,207022.66
Data Scientist,Master,6.6,195318.03
AI Researcher,Master,5.0,208046.3
Data Scientist,Bachelor,6.7,200381.67
Software Engineer,PhD,4.3,178213.1
Data Scientist,Master,2.2,152889.9
Data Engineer,Bachelor,6.8,197166.96
Cloud Architect,Bachelor,1.8,164396.82
Data Engineer,Master,4.0,164499.13
Software Engineer,PhD,6.3,205525.56
Data Engineer,Bachelor,6.5,185912.9
DevOps Engineer,Master,4.8,155416.5
Data Scientist,PhD,3.1,172074.85
Backend Developer,PhD,4.2,153863.64
DevOps Engineer,Bachelor,4.0,144770.81
Data Scientist,Bachelor,7.8,213678.86
ML Engineer,Bachelor,7.4,224655.42
DevOps Engineer,PhD,7.6,212444.42
DevOps Engineer,PhD,4.7,170426.09
Data Engineer,Bachelor,1.1,118314.1
Data Scientist,Master,5.6,179346.43
Data Scientist,Bachelor,5.1,180441.69
Software Engineer,High School,10.1,222215.6
Backend Developer,Bachelor,6.1,152508.5
Data Scientist,Bachelor,9.8,237826.46
ML Engineer,PhD,4.6,209020.11
ML Engineer,PhD,2.9,184686.2
ML Engineer,Master,5.6,203763.72
DevOps Engineer,PhD,4.2,158508.08
Cloud Architect,Bachelor,7.2,250674.9
Software Engineer,High School,6.6,180188.87
Backend Developer,PhD,6.4,176269.08
DevOps Engineer,Bachelor,10.9,220554.87
Cloud Architect,Bachelor,5.1,212600.3
Cloud Architect,High School,3.9,173447.62
Data Scientist,PhD,6.2,204684.37
Backend Developer,Bachelor,5.7,155662.21
Software Engineer,Master,5.3,160525.23
Cloud Architect,Bachelor,3.1,181057.79
Data Engineer,Bachelor,3.2,145854.58
Data Engineer,Master,4.7,163247.45
Cloud Architect,Master,11.1,294370.42
Software Engineer,PhD,5.5,173412.96
Backend Developer,Bachelor,2.6,129243.73
Software Engineer,PhD,5.1,180667.85
Backend Developer,High School,5.1,144117.92
ML Engineer,Bachelor,4.2,187348.19
Backend Developer,Master,4.4,151270.14
Data Scientist,PhD,6.9,208818.47
DevOps Engineer,Master,5.0,154518.48
Cloud Architect,Master,4.9,205918.74
Backend Developer,Master,3.7,137869.47
ML Engineer,Bachelor,4.5,193232.47
Backend Developer,Bachelor,2.4,120151.36
ML Engineer,Bachelor,4.8,191571.58
Software Engineer,PhD,0.5,130780.75
Backend Developer,PhD,5.0,163688.93
Data Engineer,Bachelor,4.2,174748.19
AI Researcher,Master,8.9,256792.14
ML Engineer,High School,7.1,224394.53
Cloud Architect,Master,2.9,190519.24
AI Researcher,Bachelor,4.6,197087.0
AI Researcher,Bachelor,5.8,223094.0
Software Engineer,PhD,3.5,158238.12
AI Researcher,Master,4.0,195209.76
Backend Developer,Bachelor,4.5,149935.2
Cloud Architect,Bachelor,3.3,194510.32
Data Engineer,Bachelor,3.1,154714.48
ML Engineer,Master,5.3,198613.99
ML Engineer,Master,5.2,200267.44
DevOps Engineer,Bachelor,3.8,144296.87
Backend Developer,Bachelor,6.5,171297.28
Data Scientist,Master,7.6,207715.97
Data Engineer,Bachelor,7.7,209518.03
Backend Developer,Bachelor,3.3,130160.61
AI Researcher,PhD,5.7,232047.04
Data Engineer,Master,6.4,198098.77
DevOps Engineer,PhD,6.0,178487.39
DevOps Engineer,High School,5.9,166271.79
Backend Developer,PhD,5.4,162447.81
Data Engineer,Master,4.0,163474.0
ML Engineer,PhD,2.2,171644.43
Cloud Architect,Bachelor,5.2,211371.98
DevOps Engineer,Master,7.0,173810.31
Data Scientist,High School,6.5,203081.23
ML Engineer,Bachelor,3.8,173772.19
Backend Developer,Master,2.3,121703.05
Software Engineer,Master,3.2,149200.07
Data Scientist,Bachelor,6.1,191272.87
Cloud Architect,Master,5.5,201376.88
DevOps Engineer,High School,5.3,166585.3
Cloud Architect,Bachelor,3.5,191620.55
Cloud Architect,Bachelor,8.8,263184.97
Data Engineer,Bachelor,6.4,182420.21
AI Researcher,Master,0.9,153494.13
Data Scientist,Bachelor,5.3,187911.13
ML Engineer,Bachelor,4.4,191201.33
Software Engineer,High School,3.7,152947.61
Data Scientist,Bachelor,4.6,174617.02
Backend Developer,PhD,2.3,129918.73
Cloud Architect,Bachelor,0.8,148366.06
Data Engineer,Master,6.4,188005.54
AI Researcher,Bachelor,8.0,237524.08
Backend Developer,Master,7.3,170823.89
